text,label
大过年的啥也不说了，18点10分下单，20点20送到家，1公里多的路，菜全都冰凉，羊棒骨不给吸管怎么吃？以后再也不叫他家外卖！！,negative
素菜做的跟剩菜一样，不如上次好吃了！请及时改善,negative
3个羊肉串放在饭盒里面数了数合计11粒，豆腐很大的羊肉味，一个碎渣。茄子味道一般。。。羊肉串，差差差，非常非常不满意,negative
晚了半个小时，全都凉了，我要投诉,negative
速递级慢，等了将近2个小时，也没有赔付，以后没法在百度订了,negative
品味太差，宫爆鸡丁成鸡块，油都太太！,negative
点了5串羊肉串，量少的可怜。和在店里吃的不一样,negative
12点47进的家门。52就赔50%这是掐着点来的吧。快递员给的理由是上一家忘送一样东西，所以要先给别人送。。。。这就可以给我们晚送。。。,negative
不给筷子跟餐巾纸的。也太省了吧。宫爆鸡丁量还可以。焦溜肉片做得跟锅巴一样硬咋吃啊。就这一会下次绝对不定了。,negative
真难吃死了。特别是麻婆豆腐，还能再烂吗,negative
"没想到是甜的,不喜欢甜带鱼",negative
照了照片发现没地方发，没发也好，太惨了，就不多说了，也没的说真是够了。,negative
"两块腰子还没一块鱼豆腐大,太坑人了15块钱花的",negative
烤韭菜也太少了，也没刷酱，蕨根粉的黄瓜丝切的真牛逼粗的能当筷子,negative
宫爆鸡丁做的还没有小餐馆的好吃，菜单里面没有米饭，商家打来电话说米饭一盒5块，2块一碗，里面有两碗，餐盒单收费，我也是醉了……就这一次，再也不要吃他家饭了,negative
真心不好吃真心不好吃,negative
下了三次单，在线支付了三次商家才进行确认，饭送来时已经凉了，但配送人员和饭店人员表示了歉意，可是说好的果汁为什么没送呢？之前去店里用餐过，体验很好，但此单的评价还是要实事求是,negative
第一次点，量少，味道也一般，,negative
分量少，不好吃，定了好几份，同事都说不好吃,negative
"送餐的一个多小时才来,太慢了",negative
两次了都送错粉，下单是牛腩粉，送餐的单子写的大排粉，实际送的是红烧肉粉，价格也比我点的便宜，什么情况，绝对差评！,negative
"菜少水少,什么都给的特别少",negative
不知道为什么叫酸汤一点酸味没有，一般！,negative
不是一般的难吃，再也不来。,negative
连续两天汤洒了一袋子，今天这个更夸张，放汤的盒子放在了最上面，盖子完全没盖上，1／3汤从最上面一路洒到袋底，每个餐盒都沾满了汤汁，也不知道是骑士不小心还是店家不用心，抱歉两边都3星，粉一如既往,negative
不好吃，还不如食堂做的，这口味不值这个价,negative
"谁点谁上当,吃了一口都快吐了！决没有夸张！",negative
不值，四块肉都是肥肉！根本没法吃！,negative
牛腩怎么会有那么多肥肉，吃起来还很腻，不太像牛肉,negative
特地备注不要葱姜蒜香菜，有忌口！请问是看不懂我写的什么还是压根不会看备注？还没打开盖子就一大股子香菜味儿！,negative
真的很难吃。。。。。,negative
"猪肉,好吗,哎,不说啥了",negative
没给绿豆沙,negative
红豆沙喝了几口就拉肚子了,negative
老汤捞饭味道有点奇怪，有点咸,negative
"豆腐太难吃,菜也放醋,太酸了",negative
没有优惠差评！,negative
东西都是烂菜叶，难吃死了,negative
好吃，但是少给我一个香菜干丝，后来外卖员给我退钱了！,negative
一般，有点咸,negative
特别小，女孩都不够吃。。。,negative
"太小了,味道一般,说多了都是泪",negative
汤洒了披萨翻了…………不开森,negative
"30块钱送银耳汤，木有这回事。,6寸的今日特价，显然已经快变成4寸了，还基本凉了……,薯泥，应该是刚用水冲开就打包送出了，完全没焗成，水呼里啦的就送来了。",negative
披萨冷了，但是味道还行,negative
不合我的口味，披萨的香辛料太多，奶油培根面放胡椒我不喜欢吃，总体味道太重。,negative
蛋挞稀的，没烤好全洒在塑料包装上了,negative
送过来已经不成样子了,negative
太慢，晚了四十多分钟,negative
"10点多订的,送了2个小时",negative
"6寸正好是手掌大,但是很好吃,送餐太慢！1个半小时！",negative
"126分钟我还能说什么,等到下雨,十分钟前敲门电话没听见,快递就不乐意了,走了,我又等了十分钟,送来了,打开一看,袋子里都湿了,蛋挞湿了一个,纸盒是湿的,直接扔掉,没敢吃,定了很多次了最差的一次",negative
"2点啊,才吃上午饭,饿瘪了",negative
送餐超慢，对店家真是无语了。,negative
送餐超慢，里面披萨怎么分开了？,negative
奉劝不知道6寸多大的人不要点……小的惊人。还不如去买张煎饼,negative
"不明白为啥送餐如此慢10点订的12点40才送来，催餐还要我自己催，我要不是找到送餐人的电话，送餐人说还先送别人的，那你就不用送了，我直接退单好了，都到下午上班了，还吃啥！最后一次，如果再送晚，真心再也不订了！,不过说句实在话，饭还是不错的，稍微有点凉了，能看出是早就做出来但是送餐人太墨迹的缘故，不过餐厅你也应该主动催啊！电话打不进去，打了20遍通了居然跟我说让我自己催，你们忙~我就呵呵了！",negative
送了一个半小时我也不说啥了。我这定的不是手抓饼吧？为啥没餐具？,negative
今天送的很差…铁板煎鸡碎散，分量不足，并且菜特别少…,negative
吃饭时候都已经饿死了！！！,negative
搞活动就好慢，只想说量力而行吧,negative
蛋挞口味都是错的。奶酪披萨也很难吃.....根本就没有奶酪....还晚送了40分钟.....,negative
"送餐太慢,十点定的,两点才送到，如果不能保证送餐的话就不要搞这么大的活动。披萨味道还行，就是送过来的时候已经软掉了",negative
10点订的餐，12点才送到！与同事前后下单，他的11点多到的，我的12点多才到，配餐的工作方法真是无语！,negative
送货速度太慢，催了好几次，菜还不错,negative
给一星都多，等了三个小时没送到。电话取消了订单，下午2点多送到的我直接拒收了。商家居然还说订单已完成！！！真是无耻！！！！,negative
11点订餐，2.30才送到，饭都不能吃了。,negative
等待170分钟,negative
味道可以，配送太慢，等了快3个小时,negative
"披萨凉了,3个小时才送来,饿的我还得出去吃饭",negative
比配送时间迟了两个小时也就算了，法式焦糖布丁，送的是沙拉，送的沙拉也就算了，没打开盖就送到一跟头发，和一个发霉的点，还有一块坏的水果。太差了,negative
太慢。两个小时了,negative
差评差评差评！送了三个小时才送到，好意思吗？10点13分点的餐，13点13分送到，搞活动订单多我知道，但总得有个先来后到吧？以后不可能在这家定餐了！,negative
严重超时。十二点46才收到。,negative
你们要是这样、以后不会再点了、可以附图的话我一定会附上等待时间140分钟,negative
气死人了！接单多忙不多我们也能理解！打了三个电话问送了么，都说马上就送，最后都说了要是超过12点就取消订单了，也不给取消订单！什么意思啊！,negative
点过很多次了都不错、今天的我已经等了两个多小时了还没送到、电话打不通、你们是想干什么,negative
啥也不说了，送餐速度是一如既往的......,negative
配送速度差评！！一次比一次慢！！一等就是一个半小时！简直让人抓狂！,negative
"跟同事一块订的..她那里！！居然！！！！有钢丝球！我这里居然有黑的糊嘎巴。。。凑合吃了几口那什么银耳梨那汤里也黑了吧唧的不知道怎么回事没喝,送的倒是真快可是,食品卫生质量真的改善改善了,希望得到解决,不过啊",negative
买三样送错两样也就算了！面里竟然有钢丝球！真受不了了！再也不吃！差评差评差评！！！,negative
"差差差差差！！！,先给差评再吃饭,送餐送到2个多小时,东西还不怎么热了,简直服了",negative
"今日的米饭,半生不熟，差评",negative
少送了个盐酥鸡～说稍后联系我～连个屁也不放了～真恶心～,negative
配送的人态度太差！投诉！,negative
"点了两份,送了一份,没退款啊~",negative
牛肉饭牛肉少的可怜！,negative
送餐太慢，收着送餐费还超时半个小时！最后一个送我的，面条全粘了！,negative
慢的要死，等了一个半小时才到,negative
鸡肉是生的菜都炒不熟，还干开饭馆，太奇葩了，太恶心,negative
排骨饭油腻的很,negative
披萨没熟！！！大差评！！！,negative
味道不错，就是送饭的餐盒有点脏。,negative
迟到80多分钟,negative
难吃。10点订餐，12点45才送到。而且餐被雨水泡了。,negative
之前在百度外卖三次订过吉吉熊，还可以。这次却失望。披萨一看就是中午做多了剩下的。晚上又热了拿来卖。客人不是傻子，做生意要诚信，下次不会再点吉吉熊任何东西了。,negative
慢死了，等了将近俩小时,negative
要的柠檬茶给我弄成银耳汤，还全撒所料带里了，怎么喝,negative
各种晚啊，要么就提前2小时送，总之完全不看预定时间的,negative
太慢了。送了一个多小时，而且点的是银耳汤，结果送来是雪碧…,negative
送餐时间长达两小时。太慢了,negative
配送速度太慢！,negative
送餐慢，不过好吃。,negative
真心服了，11点下单，预计12点28到，现在都1点半了，中午饭吃成下午饭了，,negative
送餐太慢了，垃圾,negative
还算凑合吧，不怎么好吃,negative
"猪排中间都没熟,我去",negative
整体感觉一般，时间比较长,negative
味道还不错，但是，真的有6寸吗，目测只有4寸。。。。4寸好吗，根本吃不饱,negative
送餐速度不是一般的慢啊。。。,negative
点的盐酥鸡给我送成薯条也是醉了，差评差评,negative
"份量缩小,买的猪排都没有薯条",negative
一般般，速度慢口味也不是很好。奶油汤清汤寡水的，披萨饼薄脆太硬，凯撒沙拉的面包粒用的是软的，并且与披萨放在一起来了直接成热菜，菜叶焦黄，伴酱无味。看似唯一好吃点的就是那个串了。送餐速度我就不点评论，和其他顾客一样啊，唉……,negative
跟下单时承诺的不一样，竟然没有送饮料，不过味道还是不错的,negative
土豆泥是酸的，不知道是不是本身就这个味道。,negative
怎一个慢字了得,negative
2个小时送到的，气都不想生了，自己看着办吧,negative
真的很差，送餐时间足足晚了1个小时，还不让取消订单，霸王条款呀。,negative
没有给蛋挞！！,negative
"披萨完全是凉的！！！！,怎么回事啊啊啊啊啊,提前订就是这结果么",negative
"送餐时间还可以,不过菜品不对,！,我点的饭,送的是意大利面！,差评",negative
送餐超级慢，味道还可以,negative
漏发一份披萨，筷子没给，幸好自己有多余的，不然怎么吃，整体心情超差,negative
味道感觉没以前好了，包装换的没那么精致了，是为了减少成本吗,negative
速度慢的，还能再慢点呢，还有果汁哪去了呢……,negative
好久，我都快把这外卖给忘了，送餐员来了还在这等着我给钱，虽然我已经在网上给过了,negative
10点半定的1点半才送来，吃个饭等的时间太长了，定的面都坨了，打电话只是说给你问一下催一下但是再打过去的时候还是这样说，就是敷衍客户，根本都没给问，和想象的差远了,negative
订单上有饮料，送来的却没有.菜一般，送饭一个小时左右,negative
有点腻，味道还可以，不能多吃,negative
"味道一般,这就是面饼吧,送餐超级超级慢,饿死我了,定的12点送到结果12点40才到……醉了",negative
一个半小时后到,negative
第二次了，没有番茄酱。送错餐也是多次！,negative
"等了一个半小时多,两份饭都是错的,而且该送的饮料也没送。。。",negative
还是迟到，晚了30分钟,negative
又他妈迟到,negative
等了将近两个小时,negative
这顿饭做了两个多小时，而且果粒橙没有了，没送,negative
对配送和客服极失望,negative
自从进入了15年，再也不愿意给他家好评了,negative
预定是12:30送到，将近一点才送到也就算了吧，外送员的态度还很差，闺蜜脾气不好差点跟他吵了起来。外送差也就算了吧，点的是海鲜焗饭却送来了海鲜面，我也是醉了，大厨是不识字还是怎么的，弄错不是一次两次了。去年还没有这么差劲的服务，彻底失望了,negative
送餐速度比平日慢,negative
总是忘记给筷子勺子，而且延误了半个多小时,negative
差评，11点14订餐，13点20饭才到，2个小时才把我的午饭送到，而且还是打了2次客服电话，1次投诉电话才给送来，要是不打电话都不知道几点能吃上午饭？,negative
蛋挞太差劲了，怀疑烤熟没有～～披萨只能说凑合吧,negative
下单开始等了两个小时都没送到。多次打电话催，告知只能等，中间还有一次直接挂我电话，然后就不接。最后打通说可以退款，不知道会不会退。忍不了出去吃完回来才送到！只能当晚饭吃了,negative
呵呵。。。等了两个小时。。。菜的味道不错，但是太慢了，打了好几个电话一直占线，好不容易打通了告诉我5分钟送到，结果又等了40分钟。附近上班族午休时间有限还是不要点了，人家工作你在那吃东西太尴尬了。以后不会点了。,negative
味道还行，就是送的太慢了,negative
迟到40分钟,negative
迟到20分钟,negative
感觉一般。说送美汁源果汁也没有送。,negative
送餐太慢了！味道一般般,negative
不是送什么饮料吗，没有送,negative
送餐越来越慢，等了将近两个小时。披萨也没原来好吃了，奥尔良鸡肉太咸，不是很新鲜，希望尽快改善。,negative
我等了将近2小时，还让我自己去楼下取的，原来最爱的海鲜饭已经变成剩饭了，不好吃！主要是等待的时间！！！累觉不爱了,negative
速度太慢了…,negative
以后送外卖的没到就先打电话让人等半天的我都打一星,negative
一直没送到，打电话问说可能单子丢了！！重新做了送来的,negative
好久没吃了，说再吃一次，味道还是那个味道，送餐速度还是那个送餐速度，他妈的2个多小时才送到，蛋挞凉透了，面陀了，有木有，自己送的餐的服务不行，能不能花钱跟百度签个送餐协议，擦。,negative
送餐，我等了两个多小时，饿死俺了,negative
不能送进校门呵呵。。。,negative
送的非常慢，被转到另一个分店，结果分店都没有送，要我电话催了才现做的。,negative
送餐时间太晚了,negative
送了整整两个小时，真是怕了，不会再来这家点餐了,negative
每次要发票都说忘了，这送餐的真够了，味道还是不错的,negative
金枪鱼超级少，还是合利屋号，土豆泥是网上那种买来泡的，不是真的土豆,negative
越来越偷工减料了,negative
送餐比预定晚了50分钟，耽误事儿！,negative
送餐慢，披萨巨小！还没餐具！！,negative
"送单太慢了~~,食材还可以",negative
十一点多订的，等了半个小时打电话那边才确认订单，葱香牛肉焗饭偏咸,negative
可以的，百度外卖这段时间有力度啊,negative
等了2个小时才送来，多次催单，想取消订单餐厅电话一直占线。,negative
送餐巨巨巨慢，口味一般~,negative
提拉米苏同之前相比只有半个～而且还晚了45分钟～,negative
"质量不错,效率稍低,送餐较慢等会时间长",negative
晚了半个小时才到，孩子饿得吃饼干,negative
送餐很慢。。。,negative
本来想给一颗星的，但是看在pizza挺好吃的份上，给两颗星了。需要说的额是，送餐慢了30分钟左右，这还能忍，不能忍的是，现在活动期有三种住方式，我选的是在线支付。和折扣率最高的百度钱包貌似出票方式不同，不知道是餐厅和送餐员说的还是送餐员自己理解的，居然说我还未支付。如果不是支付宝有扣款短信，我估计还真以为我未支付的，傻不愣登的再交一分钱。。。最后夸下，她家pizza味道不错。有耐心的人值得购买。。。,negative
等了70分钟,negative
披萨味道一般，薯饼还挺喜欢吃的。,negative
刚取到，先来个差评，12点35分送到，以后果断不订了,negative
送餐时间不准，超时好久,negative
送餐太慢太慢了～菜品还可以～,negative
"额点的最小份,不是很香…",negative
披萨不是太好吃,negative
虽说送餐的是新来的，但是2个小时才送来也是醉了……,negative
订的是12点15，结果11点45就送来了，芝士焗面里肉酱好少，味道淡淡的，适合我这种口轻的人,negative
"菜不错,送餐慢得可怕！",negative
差一分盐酥鸡,negative
真心也忒慢了，其他都还成,negative
其他店都看备注的，就算满足不了也会告诉你。只有吉吉熊不看备注，以后不要再到吉吉熊买吃的了，他们是不会管你的要求的。,negative
这次我写了我要勺子就给了我筷子，我还特地写了我需要两把勺子还是不给勺子。就不明白了，给个勺子有多难？没有勺子打电话说一声有多难？,negative
这次我也要勺子了，也没有给勺子。,negative
吉吉熊从来都不看备注的，从来不给勺子，说了一万次要勺子一次都不给的，还让我凑合。一次不给勺子我凑合就算了，这已经是我第三次订餐写了要勺子不给勺子了！我的订单记录每次都写了要勺子从来都不看这是最后一次了，下次再不给勺我退订！我是忍不了了，谁爱忍谁忍去。,negative
"没给送餐巾纸,点了鸡块没给拿番茄酱,点了甜点不给拿勺子,甜点的盒还是坏的,如果能上照片就好了",negative
面太硬，没有熟,negative
披萨萧了点,negative
忘给筷子了…,negative
第一天迟到了20分钟第二天迟到了45分钟,negative
第一天迟到了20分钟第二天迟到了40分钟,negative
比预定时间晚了半小时,negative
我一直喜欢吉吉熊可是昨天的饭里竟然有瓜子壳？我擦！,negative
"和同事一起的,别人的都吃完了,我的还没有到",negative
"。。。虽然很好吃,但是披萨里面的纸是怎么回事!!。。。虾上面,缠着的,有蓝色线的纸。。。",negative
速度慢，都凉了。,negative
"次次迟到~~,这次是热得",negative
"次次迟到n久~~,菜都是凉的",negative
还是有点吃不惯意面,negative
海鲜焗饭不好吃,negative
送餐太慢，定的12点15，结果12点40才送到。,negative
小票上的送餐时间错了，11点就来了，我的订单是11:45的。。。。。。,negative
菜品做的也就那样，水果沙拉基本上都是梨，汤没味，感觉像是前一天剩的又加水煮的。,negative
番茄酱都不给,negative
"我说带番茄酱也不给带,抠",negative
"还行,就是凉了就不好吃了",negative
意面好难吃,negative
十分不满意！！送餐员很跩的收了钱连取出快递都懒的做让我自己取！叫了大份沙拉比第一次叫的时候少了很多！！,negative
6寸太袖珍了。。。,negative
今天的米板都粘成一团了，而且很硬，怀疑是不是昨天的剩饭。哎，其他的都挺好的。就这主食坏了所有的感觉。中午都没吃舒服。送餐前请确认。,negative
味道很一般,negative
50分钟才送到不说，馅料完全散了，从没见过这样儿的外卖批萨！,negative
送的超级慢，连勺子都没有，焦糖布丁还洒了根本没法吃了！,negative
海鲜乌冬面很好吃,negative
餐具给的不是很全，最后得用筷子吃焗饭,negative
餐不错，速度慢,negative
时间好久~,negative
迟到了快半小时,negative
挺快的，就是味道不太好吃，意面没有黑胡椒，没有辣椒，没有洋葱。,negative
"根本没减单啊,没有优惠啊",negative
这个饭不好吃，饮料真的太不好喝了，蛋挞是凑单的，尚可,negative
找不到地方就不用送了。,negative
点了热带雨林披萨+饮料，和BBQ鸡肉披萨+饮料，送来的是两个奥尔良披萨+两个银耳冰粥，冰凉冰凉的!!!!!完全无视了我们的订单吗这是!?!?不过奥尔良披萨还挺好吃的,negative
少送了薯蓉！,negative
送餐晚了一小时、6寸的披萨不如9寸的料实在、味道还行吧,negative
薯泥太湿了，口感很怪，味道不好，提拉米苏少了一角，被惊到了~望以后注意,negative
点的卤肉饭和牛肉丸，都很好吃，可是没有勺子，我让开发票了，也没有给开发票，而且我是17:15下单，17:16商家确认订单，直到19:02还未送到，我电话查询后，告知说漏单了，我只是实话实说一下，没别的意思，在中关村这家吉吉熊订餐十多次了，这次是等最久的一次，但是可以被原谅，谁都有失误的时候。希望店家以后注意下，我以后还是会在你家订餐的，因为饭很好吃。,negative
竟然不给餐具！,negative
"定了两个只送了这个,送餐的开始还不想给我送上来,让我自己下去取,我要是有时间下去吃饭干嘛要订外卖",negative
"根本就没有送,订了两单,商家说根本就没有看到这单子,没看到单子是怎么完成状态的！！！",negative
送得好慢。。。卤蛋感觉就是超市买的那种。。。,negative
真慢，批萨凉了真难吃,negative
忍无可忍，在中国电子大厦送这么久,negative
盐酥鸡不错,negative
连个餐具都没有，送餐态度也不好,negative
送的挺快，只不过收钱的时候是62，订单显示是49元，回家后才发现这个问题--,negative
味道还行，不过可能今天太忙给漏单了比较心塞…,negative
食物不错，但是时间太长了。,negative
"味道不错,就是送餐慢了",negative
要的套餐（套餐含饭和饮料），就给送饭了，打电话过去说给补送，现在也没送来，差评！,negative
第二次定了~~不错咯,negative
味道不错，比预定时间晚了半小时送了瓶可乐。,negative
没餐具怎么吃？你来试试,negative
不给发票，差评,negative
定了两份奶油蘑菇汤，收到货发现撒在袋子里一份，本想投诉的。牛肉炒饭贵，您就货真价实呗，结果配菜少，牛肉可以安粒数，全是米饭。,negative
大冷天，辛苦了。新年快乐。,negative
等了一个小时，也不好吃。,negative
"实在是太油了,吃了特别腻",negative
感觉不怎么样！配送不守时，不过辛苦送货员了,negative
披萨非常差，感觉像小作坊做的。而且点的蝴蝶虾结果送来的是鸡翅。关键鸡翅应该也是5只装啊，怎么成2只了。,negative
"鸡翅根,全都没熟！恶心死我了！里面还带血丝！服了",negative
"建议以后别再出这款海鲜水果披萨了,真心的难吃，真心的奇葩",negative
我要的三个三明治就给两个？坑爹呢？还12一个,negative
怪难吃的。特别咸。四个字。特别难吃,negative
要的大瓶雪碧没有送,negative
鸡翅不是奥尔良味道，排骨不新鲜，送餐慢，披萨还凑合,negative
早知道是这样的外卖，我就不会买了,negative
我的两个中奖瓶盖拿走后就没有下文了，4元可乐居然是灌装的！！！！,negative
味道一般。,negative
买了20块够起送价的东西，结果打电话过来说，到我这位置20送不了，得35，又临时坐地起价让我加东西，没办法就加了，东西送到了，汤一看就知道加了好多水，沙拉有股味道，炸鸡还可以。,negative
真的不好吃…大家都是怎样的要求给了介么高的评价。吃的很抑郁,negative
吃的一般般,negative
披萨味道一般，配送人员素质有待提高,negative
送餐时间太长，快饿死了！说是海陆至尊，满眼是是火腿肠，还有一些香菇，没看见海在哪里！买了五个鸡翅，有三个里面的都不怎么熟，此次购买体验不好！,negative
送餐的骗人，说保安不让进，让我到大门口拿，我眼睁睁看着其他送餐的进来，还给送到四楼，也不是第一次叫外卖了，借口这么劣质，差评！,negative
提拉米苏很好。咖啡包装不严实，拿到后全洒了，杯底已经漏了。差爆了。,negative
快递服务特别好，就是这双重香草拿铁太差劲,negative
配送师傅很好，但咖啡也太坑爹了，只有对半杯且我要的奶油也没有。。。。无语,negative
凯撒沙拉酱都没有、刀叉也没有、怎么吃,negative
香草的里面完全没有咖啡，就是杯奶！,negative
蛋糕好难吃咖啡，咖啡还是卡布好吧,negative
今天送过来的两杯咖啡底都漏了，洒的衣服上，地上哪都是，很不好。第一次这样，希望以后不要出现这个问题了。,negative
华夫饼完全不是华夫饼，完全吐司or手撕饼的感觉，特别想吃华夫饼才点的结果好失望。,negative
"猴子面包就给那么点奶油,无语了",negative
怀疑送餐员是跳着过来的吗？那杯子洒的惨不忍睹，有1/4都在路上了吧。送餐的很不负责。,negative
当时收餐时没检查，第二天早上发现红丝绒蛋糕没给。,negative
"两个蛋糕扔在一个盒子里,乌七八糟没法吃",negative
"非常差,非常差,咖啡送错了不说，,咖啡全洒了,你送过来让我捧着袋子喝吗？非常差！！！！！",negative
"我希望下次再送的时候,把饭拿稳了,我打开的时候都散了",negative
配送又慢，而且永远都送错地方，看不懂中国字！,negative
本来点够了60应该减30，因为点了一个特价的鸡腿饭，结过就减了鸡腿饭的5块。我知道提交订单的时候有提示，点了特价饭就没有满60减30的活动了，没看见是我眼瞎。可是你们这么跟消费者抖机灵真的合适吗？以前只要订外卖我肯定选和合谷，可是这次吃完后真的感觉恶心了。祝你们生意越做越好，越做越精明。,negative
菜有点少，米饭太多了。,negative
"下次能送早点就好啦,快饿过劲啦",negative
"每次都是一样的慢,就算是提前下单也改变不了什么,迟到了将近俩小时快递员没有一句抱歉只是告诉我以后着急别定他家,因为体谅外送员辛苦所以就算一直等也没取消也很体谅,结果换来的就是这样的结果,感觉很不值得,外送费也不便宜要是店里没人送不了就可以让百度送,总是要消费者承担后果我觉得这事儿有点不合适,（牛肉饭里面的鸡排上面有一片片的红点不知道是什么,以前没有过这样的情况）",negative
没有肉，只有咖喱，汁也很少,negative
十点多定的到了十二点多还没送到！我也真是无语了！！直到我要打电话说要投诉才马上送的！！无语到极点了！,negative
11:10分定的，快1点才送到晚了差不多1个小时，菜饭凉了,negative
"歪着拿过来的,猪排全洒出来了,差评",negative
很难很难吃，很慢，服了气了,negative
饭撒了，关东煮撒了。猪排被泡的都没法吃了。送餐小哥砸门一样的敲。亏得哥哥我还说了谢谢。你滴滴答答就把餐给我了。,negative
配送慢，还要下楼去拿,negative
"慢不说吧,催了好久,显示刚接单所以打电话取消了,反倒送过来了,已经点了别的餐已经到了,无语了,再也不定商家自己送的餐了,慎重呀",negative
这次配送速度太慢，饭都凉的！,negative
肉太少，块小跟其他店差不多，就五六块可是很少.剩了一堆白饭，真浪费,negative
接了单，订单状态就不变了，派送了也不知道，超时了也就不会有半价赔付，所以这次给个差评，然后就是关东煮。。。一次比一次小了。。。,negative
太慢了！！！等了好久好久,negative
送菜送一半，少送汤和海带，隔了一个小时再送来，吃完饭了还要来干嘛用？,negative
"就是怕送来晚,11点20就叫单了,12点40才送来,我能说什么,我只能呵呵了,饭菜没问题,就是这速度真心慢啊",negative
配送要一个多小时，送到都凉了，咖喱也弄的哪里都是，烦死了。,negative
配送要一个多小时，送到都凉了。,negative
太慢了！没见过这么慢的，11点之前就下单了，足足等了2个小时才送来，饭都凉了！,negative
这也太慢了吧，晚了一个小时,negative
我想说，我取到的时候，猪排已经不知道被谁偷吃了一块，我今天还要点，希望不要再发生类似情况。。。,negative
点了这么多次，头一次这么慢，晚了一个多小时，打了好几个电话催才给送过来。说周六比较忙，忙的话不能多请几个外卖员？,negative
"配送员差劲,态度恶劣,找不着路,还说脏话,菌菇汤要自己拿开水泡,下次不买了",negative
少送了一份海苔汉堡串，打电话给客服也没有解决,negative
酱都不给，拌菜只能扔了，,negative
关东煮送来汤都颠簸没有了。外送了很多次和合谷就这次不好,negative
送餐员态度还是很好，迟到了一个小时，看在送餐员的份上，才没有计较，下次不会订这个了,negative
晚了三个小时！！！不管什么原因！！,negative
送错地方，送餐员态度还极其恶劣，总之东西没吃到，真垃圾,negative
时间送错了，宫保鸡丁饭比较好吃,negative
太差了，就不能在百度外卖定，一点信誉都没有，,negative
"速度是有，蔬菜沙发都没拿就送！！和合谷居然说下次给我送,不让外送员过来了,还要加我微信给我转红包！真服了,，百度外卖人员为什么不确认好再送！差评",negative
差评！！！！！一个多小时餐都送不到,negative
本来不想说的，可是点的菜关东煮没了改的鸡，送错了也就罢了要的鸡送的串，电话过去态度还不错，送错也难免能理解，可那个错了的什么串吃的我胃疼,negative
"送餐没我在筷子和勺子,11点半订餐,1点一刻才送过来,太慢了",negative
关东煮味道不错。一餐之后拉了肚子，可见菜品卫生有问题。,negative
我也是服了，最近点一品三笑跟和合谷各种缺东西。算上这次已经少我四包千岛酱了，四包！！干吃蔬菜你叫我怎么吃！还有和合谷千万不要点汤不要点汤不要点汤！！！因为会给你个干汤包让你自个儿冲！(#‵′)靠～关东煮是什么鬼？难吃不说汤还撒了一袋子，建议只点饭就好了，总不会忘记放菜吧！,negative
鸡排少了你敢信？被翻的乱七八糟,negative
"送了一小时.......,大拌菜里的蔬菜,有点焉",negative
订餐这么久，第一次觉得送餐服务差到极点了，哎服了！,negative
7点20订的餐，预计8点5分左右送达。然后一直没来，我8点40了给客服打电话，客服帮催了，然后餐厅才给我来电话。东西多你早点通知可以吗？我不给客服打电话你们就不通知了？然后9点左右才送到。打电话还和我说送过去了不能不要什么的。你们丫有病吧,negative
配送好慢啊，已经取消的订单还是给送了，生生的被订餐了,negative
餐不错，送餐时间不敢恭维,negative
不怎么样！配菜都不齐，等了俩小时！,negative
海带丝着实好吃。送外卖的小哥给洒了。满袋子都是那个汁。那个菌菇汤就是坑。居然是速冲的！还巨难喝。,negative
餐也没收到！真心差,negative
配送速度有点慢,negative
"十一点四十订的,一点零五送到,送餐员一句不好意思都没说。。但是东西,还是一如既往的可以",negative
有点慢，番茄酱没给我带,negative
送餐速度快，菜的话翅根很好,negative
竟然需要90分钟才到！,negative
"餐厅人员服务态度差，,订餐时多要求带的辣酱酱没有带，打电话确认过，结果也没带",negative
味道还不错，就是菜品制作下一步就订单完成可以评价。。有点。。,negative
这次送餐速度有点慢，而且和合谷除了宫保鸡丁饭以外的所有饭都不能吃，难吃的不能下咽！,negative
太难吃了，东坡肉就三块又特别肥，没法吃。,negative
"大拌菜完全就是坑爹的,再不来这家店了,坑爹,艹",negative
饭菜味道不错，就是不能网上支付，只好退货，囧。,negative
"关东煮太尼玛的难吃的,不是给人吃的，,我艹他们大爷，坑人啊，艹,！！！,水煮鱼饭挺好吃的！！！",negative
味道一般，量有点少！,negative
量少到想哭,negative
太慢太慢，等了一个小时啊,negative
"太慢了,说好45分钟,结果一个多小时",negative
汤是那种汤包的，最好别点，咖喱饭味道太淡，龙珠是鸡肉和鱼虾之类的做的，感觉质量一般，另外包装不环保，还不支持在线付。。。。,negative
"这宫保鸡丁,就鸡丁,黄瓜,花生米,没了-,-,菌菇汤,就是个汤包,还得你自己用水冲,有点儿坑",negative
自己系统问题误了时间，还义正言辞，一点责任没有……呵呵,negative
汤菜都漏在外面了,negative
难吃的要死，宫保鸡丁放黄瓜？那叫酱爆鸡丁我谢谢你！宫保鸡丁要放葱和花生米，还有那柠香鸡翅。也是难吃的要命，就不能正常点弄个奥尔良味或者黑椒味的么？。。弄个柠檬味鸡翅。。尝了一口就醉了。以后再不定了。死难吃死难吃的,negative
超过90分钟餐才送到，太慢了，催了多次，说门店联系我，也不联系。万幸，饭菜还是热的，还可以。,negative
